{'feature': [2, 0, 2, 646776.0, 161694.0, 2437, 37, 0, 0, 0, 93, 28, 0, 1, 0, 615], 'label': 1}
{'feature': [1, 0, 3, 689034.0, 137806.8, 3407, 93, 0, 0, 0, 93, 28, 0, 0, 0, 358], 'label': 1}
{'feature': [0, 0, 2, 469048.0, 117262.0, 233, 36, 0, 0, 0, 5, 28, 0, 1, 0, 285], 'label': 1}
{'feature': [6, 0, 1, 987596.0, 493798.0, 2375, 45, 1, 1, 0, 111, 488, 0, 0, 0, 586], 'label': 1}
{'feature': [0, 0, 1, 398095.0, 132698.33333333334, 534, 37, 0, 0, 0, 44, 34, 1, 0, 0, 550], 'label': 1}
{'feature': [2, 0, 1, 309316.0, 154658.0, 1013, 30, 0, 0, 1, 20, 4, 0, 0, 0, 184], 'label': 1}
{'feature': [1, 0, 3, 1071512.0, 267878.0, 346, 33, 0, 1, 0, 79, 3, 0, 0, 0, 587], 'label': 1}
{'feature': [2, 0, 3, 1219875.0, 243975.0, 1035, 35, 0, 0, 0, 79, 3, 0, 0, 0, 731], 'label': 1}
{'feature': [2, 0, 1, 89552.0, 22388.0, 1065, 51, 0, 0, 0, 7, 3, 0, 0, 0, 493], 'label': 1}
{'feature': [4, 0, 1, 398801.0, 79760.2, 1660, 59, 0, 0, 1, 14, 3, 2, 0, 0, 213], 'label': 1}
{'feature': [4, 0, 3, 688762.0, 172190.5, 1406, 49, 0, 0, 0, 14, 3, 0, 0, 0, 418], 'label': 1}
{'feature': [0, 0, 3, 933139.0, 233284.75, 485, 37, 1, 1, 0, 58, 3, 0, 0, 0, 712], 'label': 1}
{'feature': [1, 0, 1, 89735.0, 29911.666666666668, 1469, 48, 0, 0, 0, 5, 3, 0, 0, 0, 184], 'label': 1}
{'feature': [0, 0, 1, 489412.0, 244706.0, 371, 35, 0, 0, 0, 20, 3, 0, 0, 0, 522], 'label': 1}
{'feature': [3, 0, 1, 367093.0, 367093.0, 770, 55, 0, 0, 0, 12, 3, 0, 1, 0, 483], 'label': 1}
{'feature': [3, 0, 1, 514311.0, 514311.0, 433, 51, 0, 0, 1, 22, 3, 0, 0, 0, 245], 'label': 1}
{'feature': [3, 0, 1, 852832.0, 852832.0, 1722, 38, 0, 0, 0, 13, 3, 0, 0, 1, 584], 'label': 1}
